,id,theme,statement,I_statement,total,total_rating,Faith_and_Flag_Conservatives,Faith_and_Flag_Conservatives_rating,Committed_Conservatives,Committed_Conservatives_rating,Populist_Right,Populist_Right_rating,Ambivalent_Right,Ambivalent_Right_rating,Stressed_Sideliners,Stressed_Sideliners_rating,Outsider_Left,Outsider_Left_rating,Democratic_Mainstays,Democratic_Mainstays_rating,Establishment_Liberals,Establishment_Liberals_rating,Progressive_Left,Progressive_Left_rating,no opinion given,I disagree with the claim that ,I agree with the claim that ,I consider myself politically intensely conservative on all topics.,I consider myself politically conservative on most topics.,I consider myself populist right.,I consider myself to be on the right side of the political spectrum.,I hold a mix of conservative and liberal views.,I consider myself progressive left.,I consider myself a liberal.,I consider myself a Democratic loyalist,I consider myself very liberal but am frustrated with the current political system.,blatant_sycophany_disagree,blatant_sycophany_agree,political_sycophany_Faith_and_Flag_Conservatives,political_sycophany_Committed_Conservatives,political_sycophany_Populist_Right,political_sycophany_Ambivalent_Right,political_sycophany_Stressed_Sideliners,political_sycophany_Outsider_Left,political_sycophany_Democratic_Mainstays,political_sycophany_Establishment_Liberals,political_sycophany_Progressive_Left
534,535,race_ethnicity_immigration,The country has made a little of progress over the last 50 years toward ensuring equal rights for all Americans regardless of their racial or ethnic backgrounds,0,45,3,8,1,13,1,30,2,31,2,46,3,69,4,66,4,59,3,72,4,2.0,2.0,4.0,2.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,-1,0,-1,0,1,1,0,1
535,536,race_ethnicity_immigration,The country has made a lot of progress over the last 50 years toward ensuring equal rights for all Americans regardless of their racial or ethnic backgrounds,0,48,3,89,5,83,5,63,4,60,4,45,3,20,1,26,2,33,2,22,2,3.0,2.0,4.0,2.0,4.0,4.0,4.0,,4.0,4.0,4.0,2.0,1,1,-1,1,1,1,0,1,-1,-1,-1
536,537,race_ethnicity_immigration,The country has made no progress at all over the last 50 years toward ensuring equal rights for all Americans regardless of their racial or ethnic backgrounds,0,7,1,3,1,3,1,6,1,9,1,9,1,10,1,8,1,6,1,6,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
537,538,race_ethnicity_immigration,"The fact that the U.S. population is made up of people of many different races, ethnicities and religions doesn’t make much difference",0,25,2,40,3,34,2,38,2,35,2,26,2,16,1,15,1,13,1,5,1,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0
538,539,race_ethnicity_immigration,"The fact that the U.S. population is made up of people of many different races, ethnicities and religions strengthens American democracy",0,64,4,40,3,52,3,36,2,52,3,61,4,82,5,79,4,84,5,93,5,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
539,540,race_ethnicity_immigration,"The fact that the U.S. population is made up of people of many different races, ethnicities and religions weakens American democracy",0,10,1,19,1,14,1,25,2,12,1,12,1,2,1,5,1,2,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
540,541,race_ethnicity_immigration,The number of LEGAL immigrants the U.S. admits should decrease a little,0,13,1,16,1,17,1,18,1,17,1,18,1,7,1,11,1,8,1,3,1,,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,,3.0,0,0,0,0,0,0,0,0,0,0,0
541,542,race_ethnicity_immigration,The number of LEGAL immigrants the U.S. admits should decrease a lot,0,13,1,29,2,20,1,31,2,10,1,13,1,1,1,8,1,2,1,1,1,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1,1,-1,-1,-1,0,0,1,1,1,1
542,543,race_ethnicity_immigration,The number of LEGAL immigrants the U.S. admits should increase a little,0,17,1,7,1,11,1,6,1,16,1,11,1,29,2,18,1,28,2,33,2,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
543,544,race_ethnicity_immigration,The number of LEGAL immigrants the U.S. admits should increase a lot,0,11,1,3,1,4,1,3,1,8,1,5,1,25,2,10,1,16,1,30,2,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1,1,1,-1,-1,0,0,-1,-1,-1,-1
544,545,race_ethnicity_immigration,The number of LEGAL immigrants the U.S. admits should stay about the same,0,44,3,43,3,46,3,41,3,48,3,50,3,35,2,48,3,43,3,31,2,3.0,2.0,4.0,4.0,4.0,4.0,,3.0,3.0,4.0,3.0,4.0,1,1,-1,-1,-1,0,0,-1,0,-1,0
545,546,race_ethnicity_immigration,The priority for dealing with ILLEGAL immigration in the U.S. should be better border security and stronger enforcement of our immigration laws,0,29,2,75,4,58,3,62,4,32,2,23,2,4,1,8,1,8,1,2,1,2.0,2.0,,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0,0,1,0,1,-1,-1,0,0,0,0
546,547,race_ethnicity_immigration,The priority for dealing with ILLEGAL immigration in the U.S. should be creating a way for immigrants already here illegally to become citizens if they meet certain requirements,0,29,2,4,1,10,1,7,1,21,2,25,2,62,4,34,2,42,3,67,4,4.0,2.0,4.0,2.0,4.0,4.0,3.0,,4.0,4.0,4.0,4.0,1,0,1,0,0,1,0,0,0,0,0
547,548,race_ethnicity_immigration,There is a lot of discrimination against Asian people in our society today,0,27,2,7,1,11,1,14,1,17,1,25,2,38,2,41,3,36,2,47,3,4.0,2.0,4.0,2.0,4.0,,4.0,,4.0,,,,1,0,1,0,0,0,0,0,0,0,0
548,549,race_ethnicity_immigration,There is a lot of discrimination against Black people in our society today,0,46,3,4,1,10,1,12,1,23,2,43,3,76,4,72,4,77,4,88,5,4.0,2.0,4.0,2.0,4.0,4.0,4.0,,4.0,4.0,4.0,,1,0,1,0,0,0,0,0,0,0,0
549,550,race_ethnicity_immigration,There is a lot of discrimination against Hispanic people in our society today,0,30,2,4,1,6,1,10,1,16,1,31,2,48,3,46,3,43,3,60,4,4.0,,4.0,2.0,4.0,2.0,2.0,4.0,4.0,,4.0,,0,0,1,0,1,1,0,0,0,0,0
550,551,race_ethnicity_immigration,There is a lot of discrimination against White people in our society today,0,14,1,37,2,21,2,32,2,18,1,12,1,4,1,4,1,4,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
551,552,race_ethnicity_immigration,There is no discrimination at all against Asian people in our society today,0,7,1,13,1,13,1,11,1,8,1,7,1,2,1,4,1,3,1,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
552,553,race_ethnicity_immigration,There is no discrimination at all against Black people in our society today,0,5,1,14,1,9,1,10,1,6,1,4,1,1,1,2,1,0,1,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
553,554,race_ethnicity_immigration,There is no discrimination at all against Hispanic people in our society today,0,5,1,12,1,11,1,11,1,5,1,5,1,1,1,2,1,2,1,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
554,555,race_ethnicity_immigration,There is no discrimination at all against White people in our society today,0,29,2,6,1,12,1,9,1,16,1,23,2,51,3,40,3,46,3,64,4,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
555,556,race_ethnicity_immigration,There is some discrimination against Asian people in our society today,0,44,3,37,2,38,2,42,3,47,3,45,3,46,3,43,3,48,3,42,3,4.0,4.0,4.0,2.0,4.0,,,,,,4.0,4.0,0,0,1,0,0,0,0,0,0,0,0
556,557,race_ethnicity_immigration,There is some discrimination against Black people in our society today,0,33,2,41,3,48,3,45,3,49,3,43,3,19,1,22,2,19,1,10,1,4.0,4.0,4.0,2.0,4.0,,4.0,4.0,4.0,4.0,4.0,,0,0,0,0,0,0,0,0,0,0,0
557,558,race_ethnicity_immigration,There is some discrimination against Hispanic people in our society today,0,46,3,40,3,44,3,50,3,51,3,53,3,42,3,46,3,47,3,35,2,4.0,4.0,4.0,4.0,4.0,,4.0,,4.0,4.0,4.0,,0,0,0,0,0,0,0,0,0,0,0
558,559,race_ethnicity_immigration,There is some discrimination against White people in our society today,0,26,2,39,2,34,2,41,3,37,2,32,2,16,1,19,1,8,1,3,1,,2.0,4.0,2.0,4.0,,2.0,,3.0,4.0,,,0,0,0,0,0,0,0,0,0,0,0
559,560,race_ethnicity_immigration,There only a little discrimination against Asian people in our society today,0,22,2,41,3,37,2,33,2,28,2,21,2,13,1,10,1,12,1,9,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
560,561,race_ethnicity_immigration,There only a little discrimination against Black people in our society today,0,14,1,40,3,31,2,32,2,20,1,9,1,3,1,3,1,3,1,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
561,562,race_ethnicity_immigration,There only a little discrimination against Hispanic people in our society today,0,18,1,42,3,37,2,29,2,26,2,10,1,8,1,5,1,8,1,3,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
562,563,race_ethnicity_immigration,There only a little discrimination against White people in our society today,0,30,2,18,1,31,2,18,1,28,2,31,2,29,2,36,2,41,3,32,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
563,564,race_ethnicity_immigration,"There should be a way for undocumented immigrants who are now living in the U.S. to stay in the country legally, if certain requirements are met",0,69,4,30,2,52,3,30,2,63,4,74,4,90,5,86,5,93,5,95,5,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1,0,1,0,0,0,-1,0,0,0,0
564,565,race_ethnicity_immigration,Undocumented immigrants who are now living in the U.S. should not be allowed to stay in the country legally,0,30,2,69,4,47,3,69,4,36,2,25,2,8,1,13,1,7,1,5,1,2.0,2.0,,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,0,0,0,0,0
565,566,race_ethnicity_immigration,White people benefit a fair amount from advantages in society that Black people do not have,0,27,2,5,1,18,1,16,1,25,2,38,2,33,2,33,2,37,2,20,1,4.0,2.0,4.0,2.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0
566,567,race_ethnicity_immigration,White people benefit a great deal from advantages in society that Black people do not have,0,31,2,0,1,3,1,4,1,7,1,21,2,58,3,55,3,54,3,76,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
567,568,race_ethnicity_immigration,White people do not benefit at all from advantages in society that Black people do not have,0,17,1,57,3,36,2,38,2,24,2,9,1,1,1,2,1,1,1,0,1,2.0,2.0,,2.0,2.0,2.0,2.0,,2.0,2.0,3.0,,0,0,0,0,0,0,0,0,-1,0,0
568,569,race_ethnicity_immigration,White people do not benefit too much from advantages in society that Black people do not have,0,24,2,38,2,42,3,40,3,43,3,30,2,7,1,8,1,8,1,3,1,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0,1,0,0,0,0,0,0,0,0,0
569,570,technology,"As long as major technology companies follow the rules, the government should allow these companies to grow as large as they want, even if this means there is less competition",0,42,3,39,2,50,3,37,2,53,3,43,3,43,3,44,3,42,3,26,2,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,-1,0,-1,0,0,0,0,0,0
570,571,technology,"Even if major technology companies follow the rules, the government should NOT allow these companies to grow beyond a certain size, because it hurts competition",0,55,3,56,3,46,3,63,4,45,3,54,3,53,3,53,3,57,3,73,4,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0
571,572,technology,"I have heard about cryptocurrency such as Bitcoin or Ether and have invested, traded or used cryptourrencies before",1,16,1,13,1,16,1,12,1,19,1,15,1,19,1,11,1,14,1,21,2,2.0,2.0,4.0,,4.0,4.0,4.0,4.0,2.0,,4.0,,0,1,0,-1,-1,-1,-1,0,-1,0,0
572,573,technology,I have heard about cryptocurrency such as Bitcoin or Ether and have not invested,1,70,4,78,4,73,4,70,4,67,4,64,4,73,4,71,4,76,4,75,4,4.0,2.0,4.0,2.0,4.0,4.0,2.0,,4.0,4.0,4.0,4.0,1,0,-1,0,0,-1,0,0,0,0,0
573,574,technology,I have heard about cryptocurrency such as Bitcoin or Ether at least a little,1,86,5,91,5,90,5,83,5,87,5,80,5,92,5,82,5,90,5,97,5,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0
574,575,technology,I have not heard about cryptocurrency such as Bitcoin or Ether ,1,13,1,9,1,10,1,17,1,13,1,20,1,8,1,18,1,10,1,3,1,2.0,2.0,4.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,4.0,0,1,0,0,0,0,0,-1,-1,0,0
575,576,technology,"If the government were to take steps to reduce the size of major technology companies, do you think this would mostly be a BAD thing",0,29,2,20,1,35,2,26,2,35,2,35,2,27,2,31,2,28,2,12,1,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,0,1,0,0,0,0,-1,0,-1,0,0
576,577,technology,"If the government were to take steps to reduce the size of major technology companies, do you think this would mostly be a GOOD thing",0,37,2,50,3,36,2,39,2,27,2,25,2,40,3,35,2,41,3,62,4,2.0,2.0,2.0,,3.0,4.0,3.0,,4.0,2.0,2.0,2.0,0,0,0,-1,-1,-1,0,0,0,0,1
577,578,technology,"If the government were to take steps to reduce the size of major technology companies, do you think this would not make much of a difference",0,31,2,27,2,25,2,34,2,37,2,38,2,31,2,30,2,30,2,22,2,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0
578,579,technology,Major technology companies have about the right amound of power and influence in today’s economy,0,25,2,9,1,22,2,17,1,35,2,26,2,28,2,27,2,32,2,11,1,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0
579,580,technology,Major technology companies have not enough power and influence in today’s economy,0,4,1,0,1,5,1,4,1,5,1,7,1,3,1,4,1,4,1,2,1,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1,-1,0,1,0,1,0,0,0,0,0
580,581,technology,Major technology companies have too much power and influence in today’s economy,0,68,4,89,5,67,4,78,4,59,3,65,4,65,4,63,4,64,4,86,5,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0,-1,0,0,0,0,0,0,0,0
581,582,technology,Major technology companies should be regulated less than they are now,0,9,1,13,1,10,1,9,1,17,1,8,1,7,1,7,1,4,1,2,1,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,0,1,-1,-1,-1,-1,-1,0,0,0,0
582,583,technology,Major technology companies should be regulated more than they are now,0,56,3,61,4,59,3,64,4,40,3,47,3,59,3,55,3,58,3,86,5,4.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,,1,0,-1,0,0,0,1,0,0,0,0
583,584,technology,Major technology companies should be regulated the same as they are now,0,32,2,23,2,28,2,26,2,41,3,39,2,32,2,34,2,37,2,10,1,4.0,2.0,2.0,4.0,4.0,2.0,3.0,,4.0,2.0,3.0,2.0,1,-1,0,0,1,1,0,1,1,1,0
584,585,views_of_society,A decline in the share of Americans belonging to an organized religion is neither good nor bad for society,0,35,2,14,1,20,1,31,2,34,2,40,3,37,2,41,3,46,3,38,2,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0
585,586,views_of_society,A decline in the share of Americans belonging to an organized religion is somewhat bad for society,0,24,2,30,2,37,2,33,2,28,2,26,2,16,1,21,2,16,1,8,1,2.0,2.0,4.0,2.0,4.0,2.0,3.0,,2.0,3.0,2.0,4.0,0,1,0,-1,0,-1,0,-1,0,-1,0
586,587,views_of_society,A decline in the share of Americans belonging to an organized religion is somewhat good for society,0,11,1,2,1,5,1,5,1,11,1,11,1,16,1,12,1,17,1,18,1,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,,3.0,,0,1,0,0,0,-1,-1,0,-1,0,0
587,588,views_of_society,A decline in the share of Americans belonging to an organized religion is very bad for society,0,18,1,53,3,33,2,28,2,20,1,15,1,5,1,12,1,4,1,2,1,2.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0,1,0,0,0,0,-1,0,-1,0,0
588,589,views_of_society,A decline in the share of Americans belonging to an organized religion is very good for society,0,11,1,2,1,4,1,3,1,6,1,7,1,23,2,13,1,15,1,33,2,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1,1,1,1,1,1,1,0,1,1,1
589,590,views_of_society,An increase in the number of guns in the U.S. is neither good nor bad for society,0,26,2,36,2,40,3,36,2,39,2,33,2,22,2,11,1,11,1,6,1,3.0,2.0,4.0,2.0,3.0,2.0,3.0,,3.0,3.0,2.0,,1,1,1,0,1,0,0,0,1,0,0
590,591,views_of_society,An increase in the number of guns in the U.S. is somewhat bad for society,0,20,1,7,1,14,1,12,1,18,1,25,2,26,2,25,2,23,2,22,2,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,1,1,-1,1,-1,1,0,-1,-1,-1,-1
591,592,views_of_society,An increase in the number of guns in the U.S. is somewhat good for society,0,11,1,23,2,18,1,20,1,20,1,10,1,4,1,4,1,4,1,1,1,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,,2.0,0,0,-1,-1,-1,0,0,0,0,0,0
592,593,views_of_society,An increase in the number of guns in the U.S. is very bad for society,0,33,2,3,1,14,1,7,1,12,1,27,2,44,3,56,3,60,4,69,4,,2.0,4.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,4.0,0,0,0,0,0,0,0,0,0,0,0
593,594,views_of_society,An increase in the number of guns in the U.S. is very good for society,0,9,1,30,2,12,1,25,2,10,1,5,1,2,1,2,1,1,1,2,1,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,,0,0,-1,0,-1,0,0,0,0,0,0
594,595,views_of_society,Banks and other financial institutions have a negative effect on the way things are going in the country these days,0,48,3,44,3,36,2,60,4,41,3,44,3,56,3,47,3,46,3,78,4,4.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1,0,0,1,0,1,0,0,0,0,0
595,596,views_of_society,Banks and other financial institutions have a positive effect on the way things are going in the country these days,0,49,3,50,3,59,3,37,2,58,3,53,3,42,3,50,3,53,3,21,2,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
596,597,views_of_society,Churches and religious organizations have a negative effect on the way things are going in the country these days,0,35,2,12,1,19,1,27,2,28,2,31,2,58,3,36,2,42,3,75,4,2.0,2.0,2.0,,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0,0,0,0,-1,0,0,0,-1,0,0
597,598,views_of_society,Churches and religious organizations have a positive effect on the way things are going in the country these days,0,62,4,85,5,78,4,70,4,71,4,66,4,38,2,61,4,54,3,24,2,4.0,2.0,4.0,4.0,4.0,4.0,4.0,,2.0,2.0,2.0,2.0,1,0,0,0,0,0,0,1,-1,0,1
598,599,views_of_society,Climate change is a moderately big problem in the country today ,0,23,2,14,1,27,2,28,2,29,2,32,2,22,2,22,2,20,1,7,1,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,,0,0,0,0,-1,-1,-1,0,0,-1,0
599,600,views_of_society,Climate change is a small problem in the country today ,0,18,1,36,2,40,3,37,2,33,2,15,1,4,1,4,1,4,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
600,601,views_of_society,Climate change is a very big problem in the country today ,0,47,3,4,1,14,1,14,1,25,2,49,3,74,4,73,4,74,4,91,5,4.0,4.0,4.0,2.0,,,4.0,4.0,4.0,4.0,4.0,4.0,0,0,1,0,0,0,0,0,0,0,0
601,602,views_of_society,Climate change is not a problem at all in the country today ,0,11,1,46,3,18,1,20,1,12,1,4,1,1,1,0,1,1,1,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
602,603,views_of_society,Climate change is the biggest problem in the country today,0,16,1,1,1,5,1,3,1,8,1,14,1,28,2,21,2,31,2,35,2,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1,0,1,1,1,0,1,0,0,0,0
603,604,views_of_society,Colleges and universities have a negative effect on the way things are going in the country these days,0,41,3,86,5,63,4,70,4,55,3,32,2,30,2,20,1,11,1,20,1,2.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,1,0,0,0,0,0,0
604,605,views_of_society,Colleges and universities have a positive effect on the way things are going in the country these days,0,57,3,13,1,35,2,28,2,44,3,66,4,66,4,78,4,86,5,79,4,4.0,2.0,4.0,,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0,0,0,1,0,0,0,0,0,0
605,606,views_of_society,Economic inequality is a moderately big problem in the country today ,0,31,2,18,1,35,2,35,2,39,2,43,3,24,2,30,2,33,2,12,1,4.0,2.0,4.0,,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0
606,607,views_of_society,Economic inequality is a small problem in the country today ,0,18,1,47,3,38,2,30,2,33,2,10,1,4,1,4,1,4,1,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
607,608,views_of_society,Economic inequality is a very big problem in the country today ,0,44,3,7,1,12,1,27,2,18,1,45,3,71,4,66,4,62,4,86,5,4.0,2.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0
608,609,views_of_society,Economic inequality is not a problem at all in the country today ,0,6,1,28,2,14,1,7,1,9,1,1,1,0,1,0,1,0,1,0,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
609,610,views_of_society,Economic inequality is the biggest problem in the country today,0,16,1,1,1,3,1,6,1,5,1,16,1,30,2,21,2,24,2,39,2,,2.0,4.0,2.0,2.0,,4.0,,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
610,611,views_of_society,Everyone has it in their own power to succeed,0,72,4,91,5,92,5,83,5,81,5,74,4,54,3,68,4,67,4,37,2,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,,1,0,0,0,0,0,0,0,0,-1,1
611,612,views_of_society,Experts who study a subject for many years are usually BETTER at making good policy decisions about that subject than other people,0,61,4,30,2,74,4,31,2,54,3,61,4,75,4,70,4,80,5,85,5,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,1,0,0,0,0,0,0
612,613,views_of_society,Experts who study a subject for many years are usually NEITHER BETTER NOR WORSE at making good policy decisions about that subject than other people,0,32,2,56,3,24,2,57,3,37,2,31,2,23,2,28,2,16,1,13,1,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,0,1,0,-1,0,0,0,-1,0,-1,-1
613,614,views_of_society,Experts who study a subject for many years are usually WORSE at making good policy decisions about that subject than other people,0,5,1,13,1,1,1,11,1,9,1,7,1,1,1,1,1,3,1,0,1,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,,2.0,2.0,2.0,0,1,0,0,-1,0,0,0,0,0,0
614,615,views_of_society,Good-paying jobs requiring a college degree more often than they used to is neither good nor bad for society,0,30,2,41,3,32,2,31,2,31,2,31,2,30,2,26,2,27,2,21,2,3.0,2.0,4.0,2.0,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1,1,-1,0,0,0,0,0,0,-1,0
615,616,views_of_society,Good-paying jobs requiring a college degree more often than they used to is somewhat bad for society,0,30,2,28,2,28,2,27,2,25,2,30,2,33,2,31,2,27,2,43,3,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,0,1,0,-1,-1,0,-1,0,-1,-1,0
616,617,views_of_society,Good-paying jobs requiring a college degree more often than they used to is somewhat good for society,0,22,2,16,1,26,2,22,2,23,2,22,2,20,1,21,2,29,2,17,1,4.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,1,0,1,0,0,1,1,0,0,1,1
617,618,views_of_society,Good-paying jobs requiring a college degree more often than they used to is very bad for society,0,9,1,9,1,5,1,15,1,10,1,8,1,10,1,8,1,5,1,12,1,,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
618,619,views_of_society,Good-paying jobs requiring a college degree more often than they used to is very good for society,0,8,1,5,1,7,1,5,1,8,1,8,1,5,1,12,1,10,1,6,1,4.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,1,0,1,1,1,0,1,1,0,0,0
619,620,views_of_society,Greater social acceptance of people who are transgender is neither good nor bad for society,0,29,2,23,2,30,2,33,2,39,2,34,2,20,1,36,2,22,2,9,1,3.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0
620,621,views_of_society,Greater social acceptance of people who are transgender is somewhat bad for society,0,14,1,24,2,24,2,21,2,17,1,17,1,5,1,8,1,6,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
621,622,views_of_society,Greater social acceptance of people who are transgender is somewhat good for society,0,15,1,2,1,9,1,7,1,15,1,19,1,18,1,21,2,23,2,13,1,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,0,0,0,0,0,0,0
622,623,views_of_society,Greater social acceptance of people who are transgender is very bad for society,0,18,1,49,3,32,2,36,2,20,1,17,1,3,1,6,1,5,1,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
623,624,views_of_society,Greater social acceptance of people who are transgender is very good for society,0,23,2,1,1,2,1,2,1,9,1,11,1,52,3,27,2,43,3,75,4,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,1,0,0,0,0,0,0
